auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
VOLKSWAGEN,06/10/2017,Knokke-le-Zoute,Coccinelle 1200 cabriolet Karmann,Bonhams,27 600 €,OR,V,,6941,
VOLKSWAGEN,12/08/2012,Nysted,Coccinelle (1200) cabriolet,RM Auctions,18 010 €,OR+,V,,6941,
VOLKSWAGEN,27/01/2008,Romorantin,Coccinelle 1200 cabriolet,"SCP Dubée, Berron, Sentucq",9 000 €,REST/TR,V,,6941,
,,,,,,,,,6940,
VOLKSWAGEN,25/11/2016,Milan,Coccinelle cabriolet Karmann,RM Sotheby's,44 800 €,OR,V,,6940,
VOLKSWAGEN,25/04/2015,Toffen,Coccinelle 1303 cabriolet Karmann,Oldtimer Galerie Toffen,18 748 €,REST,V,,6940,
VOLKSWAGEN,11/03/2011,AmeliA IslAnd,Coccinelle cabriolet Karmann,Gooding & Company,23 400 €,REST+,V,,6940,
VOLKSWAGEN,16/08/2007,Monterey,Coccinelle cabriolet export USA,Christie's,36 000 €,REST+,V,,6940,
VOLKSWAGEN,14/07/2007,Woodstock,Coccinelle cabriolet Karmann (LHD),Coys,14 250 €,REST+,V,,6940,
,,,,,,,,,6939,
VOLKSWAGEN,29/05/2019,Auburn,Coccinelle cabriolet Karmann,RM Sotheby's,28 780 €,REST,V,,6939,
VOLKSWAGEN,14/06/2019,Le Mans,Coccinelle cabriolet Karmann,Marie Line Balsan / Dominique Pagneux,20 770 €,REST,V,,6939,
VOLKSWAGEN,07/04/2019,Le Mans,Coccinelle 1200 cabriolet Karmann,Marie Line Balsan / Dominique Pagneux,6 960 €,OR-,V,,6939,
VOLKSWAGEN,06/04/2018,Fort Lauderdale,1500 cabriolet Karmann,RM Sotheby's,8 440 €,REST,V,,6939,
VOLKSWAGEN,10/03/2018,Amelia Island,Typ 15 cabriolet Karmann,RM Sotheby,59 240 €,REST,V,,6939,
VOLKSWAGEN,02/10/2017,Philadelphie,Coccinelle cabriolet 1600 automatique Karmann,Bonhams,9 360 €,OR+,V,,6939,
VOLKSWAGEN,19/01/2017,Scottsdale,Coccinelle cabriolet Karmann,Bonhams,32 850 €,REST,V,,6939,
VOLKSWAGEN,06/09/2014,Beaulieu,Coccinelle cabriolet Karmann LHD,Bonhams,1 430 €,SEP,V,,6939,
VOLKSWAGEN,22/07/2013,Monaco,Coccinelle cabriolet Karmann automatique,Artcurial Motorcars,22 260 €,REST,V,,6939,
VOLKSWAGEN,22/07/2013,Monaco,"Coccinelle 1303 LS Cabriolet ""Champion""",Artcurial Motorcars,16 850 €,REST/TR,V,,6939,
,,,,,,,,,8272,
VOLKSWAGEN,27/04/2019,Tupelo,1303 S Super Beetle,Bonhams,8 490 €,OR+,V,,8272,
VOLKSWAGEN,18/06/2006,Fontainebleau,"Coccinelle 1303 S coach, immatr. belge",Jean-Pierre Osenat,3 000 €,REST,V,,8272,
,,,,,,,,,6938,
VOLKSWAGEN,17/03/2019,Paris,1303 coach,Claude Aguttes,16 820 €,OR+,V,,6938,
VOLKSWAGEN,24/11/2017,Esvres-sur-Indre,Coccinelle 1303 coach,Alcopa,4 980 €,OR,V,,6938,
VOLKSWAGEN,12/11/2016,Sainte-Solange,Coccinelle 1303 coach,SVV Daguerre,3 750 €,OR,V,,6938,
VOLKSWAGEN,21/04/2014,Saint-James,Coccinelle 1303 coach,Toutain-Vente / M. Vaudouër,5 175 €,OR+,V,,6938,
VOLKSWAGEN,01/04/2013,Saint-James,Coccinelle 1303 coach,Toutain-Vente / M. Vaudouër,4 485 €,REST+,V,,6938,
VOLKSWAGEN,11/12/2011,Fontainebleau,Coccinelle 1303 coach,Jean-Pierre Osenat,1 500 €,OR-,V,,6938,
VOLKSWAGEN,24/07/2011,Uzerche,Coccinelle 1303 coach standard,Me Arnaud-Lacroze,1 900 €,OR-,V,,6938,
VOLKSWAGEN,16/04/2010,Saint-LoubèS,Coccinelle 1303 coach,SCP Cambron-Pesin-Dupont-Lagrifo,750 €,OR-,V,,6938,
VOLKSWAGEN,01/08/2006,Kempston Hardwick,Coccinelle 1303 coach RHD,BCA Classic & Historic,750 €,OR,V,,6938,
,,,,,,,,,11564,
VOLKSWAGEN,04/05/2019,Saint Louis,Coccinelle 1600 Deluxe coach toit ouvrant souple,RM Sotheby's,8 990 €,OR,V,,11564,
VOLKSWAGEN,07/09/2016,Londres,Coccinelle 1600 Mexico série 50 ans (neuve),RM Sotheby's,18 700 €,EX,V,,11564,
VOLKSWAGEN,07/12/2009,Londres,"Coccinelle ""Mexico"" RHD, look 65, moteur 2.2",Bonhams,7 480 €,TR,V,,11564,
,,,,,,,,,9530,
VOLKSWAGEN,27/02/2008,Cheltenham,"Coccinelle 1300 S coach RHD, moteur 2.2 préparé",H & H Classic Auctions,12 020 €,REST/TR,V,,9530,
VOLKSWAGEN,11/07/2007,Leominster,Coccinelle 1300 S coach RHD préparé,Brightwells,2 400 €,REST/TR,V,,9530,
,,,,,,,,,6936,
VOLKSWAGEN,17/01/2019,Phoenix,Coccinelle 1500 coach,RM Sotheby's,29 470 €,REST,V,,6936,
VOLKSWAGEN,02/09/2018,Auburn,1500 Export,RM Sotheby's,5 450 €,OR+,V,,6936,
VOLKSWAGEN,07/06/2007,Brooklands,Coccinelle 1500 coach RHD,BCA Classic & Historic,8 780 €,OR+,V,,6936,
,,,,,,,,,6935,
VOLKSWAGEN,08/03/2019,Amelia Island,Coccinelle 1300 coach toit ouvrant,RM Sotheby,23 950 €,REST,V,,6935,
VOLKSWAGEN,02/03/2019,Ascott,Coccinelle 1300 coach RHD,Historics at Brooklands,4 880 €,OR+,V,,6935,
VOLKSWAGEN,02/03/2019,Ascott,Coccinelle 1300 coach RHD (moteur 1600),Historics at Brooklands,6 830 €,REST,V,,6935,
VOLKSWAGEN,25/11/2018,Roubaix,1300 coach,May & Associés,5 030 €,REC,V,,6935,
VOLKSWAGEN,30/06/2018,Wattripont,1300 toit ouvrant,Collin du Bocage,5 040 €,OR,V,,6935,
VOLKSWAGEN,29/03/2017,Duxford,Coccinelle 1300 RHD,H & H Classic Auctions,22 410 €,REST+,V,,6935,
VOLKSWAGEN,07/09/2013,Beaulieu,"Evocation Bugatti 35, base 1300",Bonhams,6 560 €,TR,V,,6935,
VOLKSWAGEN,08/06/2013,Zurich,Coccinelle 1300 L automatique coach,Oldtimer Galerie Toffen,7 578 €,OR+,V,,6935,
VOLKSWAGEN,09/03/2013,Brooklands,Coccinelle 1300 coach RHD,Historics at Brooklands,10 794 €,OR+,V,,6935,
VOLKSWAGEN,17/11/2012,Birmingham,Coccinelle 1300 coach,Silverstone Auctions,6 983 €,OR,V,,6935,
VOLKSWAGEN,22/09/2012,Cap d'Agde,Coccinelle 1300 coach,Les belles du cap - J. Bessière/A. Artus,5 361 €,OR+,V,,6935,
VOLKSWAGEN,30/01/2010,Kings Lynn,Coccinelle 1300 coach RHD,Anglia Car Auctions,4 950 €,REST+,V,,6935,
VOLKSWAGEN,18/11/2009,Harrogate,"Coccinelle 1300 coach RHD, conversion cabriolet",Bonhams,1 210 €,TR/OR,V,,6935,
VOLKSWAGEN,03/05/2009,Toffen,Coccinelle 1300 coach,Oldtimer Galerie Toffen,2 650 €,OR,V,,6935,
VOLKSWAGEN,26/09/2009,Reims-Gueux,Coccinelle 1300 coach,Bonhams,1 500 €,OR,V,,6935,
VOLKSWAGEN,26/04/2008,Toffen,1300 kit Bugatti Replica,Oldtimer Galerie Toffen,6 500 €,TR,V,,6935,
,,,,,,,,,6934,
VOLKSWAGEN,28/11/2018,Buxton,1200 L RHD,H and H,2 790 €,OR,V,,6934,
VOLKSWAGEN,30/10/2016,Montastruc,Coccinelle 1200 coach,Stanislas Machoïr,12 000 €,REST,V,,6934,
VOLKSWAGEN,10/12/2015,Londres,"Coccinelle 1200 L RHD, 63 miles origine",Bonhams,19 100 €,EX,V,,6934,
VOLKSWAGEN,14/06/2015,Fontainebleau,Buggy 4 places,Jean-Pierre Osenat,16 800 €,TR,V,,6934,
VOLKSWAGEN,26/07/2012,Monaco,Cox 1600 injection (Typ 11) ex-Canada,Artcurial,22 521 €,OR+/EX,V,,6934,
VOLKSWAGEN,09/06/2010,Buxton,Coccinelle 1200 L coach RHD,H & H Classic Auctions,3 240 €,OR+,V,,6934,
VOLKSWAGEN,21/04/2010,Buxton,Coccinelle 1200 L RHD,H & H Classic Auctions,2 310 €,REST,V,,6934,
VOLKSWAGEN,31/10/2007,Londres,Coccinelle 1200 L Final Edition RHD,RM Auctions / Sotheby's,14 250 €,REST+,V,,6934,
,,,,,,,,,6935&index=2,
VOLKSWAGEN,28/11/2018,Buxton,1200 L RHD,H and H,2 790 €,OR,V,,6935&index=2,
VOLKSWAGEN,30/10/2016,Montastruc,Coccinelle 1200 coach,Stanislas Machoïr,12 000 €,REST,V,,6935&index=2,
VOLKSWAGEN,10/12/2015,Londres,"Coccinelle 1200 L RHD, 63 miles origine",Bonhams,19 100 €,EX,V,,6935&index=2,
VOLKSWAGEN,14/06/2015,Fontainebleau,Buggy 4 places,Jean-Pierre Osenat,16 800 €,TR,V,,6935&index=2,
VOLKSWAGEN,26/07/2012,Monaco,Cox 1600 injection (Typ 11) ex-Canada,Artcurial,22 521 €,OR+/EX,V,,6935&index=2,
VOLKSWAGEN,09/06/2010,Buxton,Coccinelle 1200 L coach RHD,H & H Classic Auctions,3 240 €,OR+,V,,6935&index=2,
VOLKSWAGEN,21/04/2010,Buxton,Coccinelle 1200 L RHD,H & H Classic Auctions,2 310 €,REST,V,,6935&index=2,
VOLKSWAGEN,31/10/2007,Londres,Coccinelle 1200 L Final Edition RHD,RM Auctions / Sotheby's,14 250 €,REST+,V,,6935&index=2,
,,,,,,,,,11339,
VOLKSWAGEN,02/07/2017,Caen,"1200 Jeans, ex Vintage Mecanic",Orne Enchères / M. Pagneux,12 000 €,REST+,V,,11339,
VOLKSWAGEN,08/02/2013,Paris,"Coccinelle 1600 Silver, 150 km origine",Artcurial Motorcars,19 062 €,EX,V,,11339,
VOLKSWAGEN,03/07/2010,Caen,Coccinelle 1200 Jeans coach,Brioult Enchères / M. Pagneux,5 000 €,RAR,V,,11339,
VOLKSWAGEN,19/11/2007,Harrogate,Coccinelle 1200 Jeans RHD,Bonhams,3 000 €,OR,V,,11339,
,,,,,,,,,6933,
VOLKSWAGEN,21/10/2018,Paris,1200 coach,Leclère MDV,12 240 €,OR+,V,,6933,
VOLKSWAGEN,21/04/2018,Toffen,1200 toit ouvrant,Oldtimer Galerie Toffen,17 820 €,OR+,V,,6933,
VOLKSWAGEN,30/09/2017,La Flèche,Coccinelle 1200 coach,Cyril Duval,3 840 €,OR,V,,6933,
VOLKSWAGEN,09/10/2016,Château sur Epte,"Coccinelle 1200, pare-chocs 1302",Artcurial Motorcars,4 256 €,OR,V,,6933,
VOLKSWAGEN,28/11/2015,Brooklands,Coccinelle Baja prép. 1660,Historics at Brooklands,5 566 €,REST/TR,V,,6933,
VOLKSWAGEN,05/09/2015,Beaulieu,Coccinelle 1200 coach,Bonhams,4 720 €,OR,V,,6933,
VOLKSWAGEN,13/03/2015,Amelia Island,Coccinelle 1200 coach,Gooding & Co.,25 159 €,OR,V,,6933,
VOLKSWAGEN,17/11/2012,Birmingham,Coccinelle (ovale) Standard,Silverstone Auctions,16 061 €,REST,V,,6933,
VOLKSWAGEN,17/11/2012,Birmingham,Coccinelle 1300 coach,Silverstone Auctions,11 033 €,REST,V,,6933,
VOLKSWAGEN,16/06/2012,Oxford,Replicar Bugatti base Type 11,Bonhams,8 861 €,TR,V,,6933,
VOLKSWAGEN,09/10/2011,Montastruc la conseillère,"Coccinelle 1200 coach ""50e anniversaire""",FEE Machoir / D. Pouteau,7 000 €,OR,V,,6933,
VOLKSWAGEN,08/10/2010,EsvrEs sur IndrE,Coccinelle 1200 coach,Five Auction Tours,6 200 €,OR+,V,,6933,
VOLKSWAGEN,16/04/2010,Saint-LoubèS,Coccinelle 1200 coach,SCP Cambron-Pesin-Dupont-Lagrifo,3 300 €,RET,V,,6933,
VOLKSWAGEN,31/10/2007,Londres,"Coccinelle 1200 coach RHD, 1 500 miles d'origine",RM Auctions / Sotheby's,18 000 €,EX,V,,6933,
,,,,,,,,,6932,
VOLKSWAGEN,08/12/2018,Los Angeles,1200 Export toit ouvrant souple,RM Sotheby's,23 780 €,REST,V,,6932,
VOLKSWAGEN,02/09/2018,Auburn,1200 Export (surbaissée),RM Sotheby's,4 260 €,OR,V,,6932,
VOLKSWAGEN,06/04/2018,Fort Lauderdale,Typ 11 Export toit souple,RM Sotheby's,17 060 €,OR+,V,,6932,
VOLKSWAGEN,25/02/2017,Coventry,Coccinelle 1200 Export RHD,Silverstone Auctions,19 230 €,OR+,V,,6932,
VOLKSWAGEN,14/01/2017,Scottsdale,Coccinelle 1200 ex-cinéma (Shaking Herbie),Barrett-Jackson,15 510 €,OR,V,,6932,
VOLKSWAGEN,18/01/2017,Scottsdale,Coccinelle 1200 coach Export toit souple,Worldwide Auctioneers,20 690 €,REST,V,,6932,
VOLKSWAGEN,25/11/2016,Milan,Coccinelle 1200 coach Export,RM Sotheby's,23 520 €,OR+,V,,6932,
VOLKSWAGEN,20/11/2016,Auvers sur Oise,Coccinelle 1200 coach Export,William Le Calvez,17 864 €,REST,V,,6932,
VOLKSWAGEN,21/08/2016,Pebble Beach,"Coccinelle Export coach, toit souple",Gooding & Co.,63 000 €,REST+,V,,6932,
VOLKSWAGEN,08/03/2015,Auvers sur Oise,"Coccinelle 1200 Export, moteur 1300",SVV Le Calvez & Associés,8 106 €,REST/TR,V,,6932,
VOLKSWAGEN,27/02/2015,Berlin,"Coccinelle 1200 Export, toit souple",Auctionata,8 670 €,REST,V,,6932,
VOLKSWAGEN,06/02/2014,Paris,Coccinelle 1200 toit ouvrant Export Italie,Bonhams,12 075 €,REST,V,,6932,
VOLKSWAGEN,25/03/2013,Bruxelles,"Coccinelle ""ovale"" coach export",Pierre Bergé & Associés,12 000 €,OR+,V,,6932,
VOLKSWAGEN,01/12/2012,Toffen,Coccinelle (split) coach Export,Oldtimer Galerie,31 587 €,REST,V,,6932,
VOLKSWAGEN,17/11/2012,Birmingham,Coccinelle (split) Standard,Silverstone Auctions,29 328 €,REST,V,,6932,
VOLKSWAGEN,31/10/2012,Londres,Coccinelle 1200 export LHD,RM Auctions,12 549 €,OR+,V,,6932,
,,,,,,,,,11681,
VOLKSWAGEN,06/04/2018,Fort Lauderdale,Typ 11 Standard,RM Sotheby's,12 570 €,REST,V,,11681,
VOLKSWAGEN,19/01/2017,Phoenix,Coccinelle 1200 export USA,RM Sotheby's,17 380 €,OR,V,,11681,
VOLKSWAGEN,03/09/2016,Oxford,"Coccinelle Export RHD, moteur 1600",Silverstone Auctions,27 492 €,REST/TR,V,,11681,
,,,,,,,,,6932&index=2,
VOLKSWAGEN,06/04/2018,Fort Lauderdale,Typ 11 Standard,RM Sotheby's,12 570 €,REST,V,,6932&index=2,
VOLKSWAGEN,19/01/2017,Phoenix,Coccinelle 1200 export USA,RM Sotheby's,17 380 €,OR,V,,6932&index=2,
VOLKSWAGEN,03/09/2016,Oxford,"Coccinelle Export RHD, moteur 1600",Silverstone Auctions,27 492 €,REST/TR,V,,6932&index=2,
,,,,,,,,,6931,
VOLKSWAGEN,02/07/2017,Monaco,"Typ 11 Export, toit souple",Artcurial Motorcars,19 190 €,REST+,V,,6931,
VOLKSWAGEN,19/01/2017,Scottsdale,Coccinelle (ovale) export USA,Bonhams,19 660 €,REST,V,,6931,
VOLKSWAGEN,03/03/2008,Londres,"Coccinelle ""Ovale"" coach export LHD",Coys Auctions,11 480 €,REST+,V,,6931,
,,,,,,,,,11737,
VOLKSWAGEN,17/08/2017,Pacific Grove,Coccinelle (ovale) coach Standard,Worldwide Auctioneers,65 510 €,REST,V,,11737,
,,,,,,,,,6930,
VOLKSWAGEN,06/01/2019,Nevers,Typ 11 Export,Métayer Auction,31 720 €,OR,V,,6930,
VOLKSWAGEN,29/03/2019,Fort Lauderdale,Coccinelle (split) coach Export,RM Sotheby,36 220 €,REST,V,,6930,
VOLKSWAGEN,19/01/2018,Scottsdale,Typ 11 Export,Gooding & Co,44 990 €,REST,V,,6930,
VOLKSWAGEN,08/02/2017,Paris,Coccinelle (split) coach Export,RM Sotheby's,59 490 €,OR,V,,6930,
VOLKSWAGEN,20/03/2016,Fontainebleau,Coccinelle (split) coach export,Jean-Pierre Osenat,33 600 €,REST+,V,,6930,
VOLKSWAGEN,11/03/2016,Amelia Island,Coccinelle (split) coach,Gooding & Co.,57 420 €,REST,V,,6930,
VOLKSWAGEN,19/09/2009,Kaufdorf,"Coccinelle ""Split"" coach export",Oldtimer Galerie Toffen,3 000 €,EP,V,,6930,
,,,,,,,,,11736,
VOLKSWAGEN,08/02/2019,Paris,Coccinelle (split) coach Standard,Artcurial,41 720 €,REST,V,,11736,
VOLKSWAGEN,10/03/2017,Amelia Island,Coccinelle (split) Export,Gooding & Co.,39 350 €,REST,V,,11736,
VOLKSWAGEN,09/05/2011,Munich,Coccinelle Typ 11 coach,Hermann Historica,40 000 €,OR-,V,,11736,
,,,,,,,,,6967,
VOLKSWAGEN,18/09/2016,Catz,Typ 82 Kübelwagen ,Artcurial,68 200 €,REST+,V,,6967,
VOLKSWAGEN,14/11/2012,Harrogate,Typ 82 Kübelwagen,Bonhams,27 182 €,REC,V,,6967,
VOLKSWAGEN,09/05/2011,Munich,Typ 86 Kübelwagen 4 x 4 (reconstruction),Hermann Historica,50 000 €,REST/TR,V,,6967,
VOLKSWAGEN,09/05/2011,Munich,Typ 82 Kübelwagen,Hermann Historica,30 000 €,REST-,V,,6967,
VOLKSWAGEN,14/06/2008,Le Gua,"Typ 82 ""Kübelwagen""",Hermann Historica,24 000 €,REST-/TR,V,,6967,
VOLKSWAGEN,12/11/2007,Vimoutiers,"Typ 82 Kübelwagen, moteur plus récent",Demade Enchères,26 000 €,RAR/TR,V,,6967,
VOLKSWAGEN,28/04/2007,Toffen,"Réplique Kübelwagen Albar, base VW 1300",Oldtimer Galerie Toffen,2 600 €,TR,V,,6967,
